RiskScore,TotalDebtToIncomeRatio,MonthlyIncome,AnnualIncome,InterestRate,LoanAmount,BaseInterestRate,NetWorth,LoanDuration,MonthlyLoanPayment,TotalAssets,DebtToIncomeRatio
52.0,0.3304385356879089,2977.75,35733,0.2108557966686367,14020,0.20302,6567,60,379.9633496446706,31763,0.2708040542160982
69.0,0.3728420735727571,3039.9166666666665,36479,0.2041145901486412,21090,0.21809,8183,48,646.408833488384,13612,0.4054204538941115
59.0,0.1757285997027048,6819.666666666667,81836,0.2946526451464721,25064,0.280064,6752,72,745.4104737725461,29235,0.6442644222049932
58.0,0.2606556400883051,5684.416666666667,68213,0.1947758070128144,30291,0.239791,5505,36,1117.6752647786298,7645,0.3067441216541241
52.0,0.4092134102467201,2496.0,29952,0.2325755415363603,20039,0.212539,55050,36,778.3966719758135,67330,0.0996813497895987
36.8,1.0292745123396014,2903.9166666666665,34847,0.1975516452717343,28783,0.225783,1185153,12,2662.927410958174,1211576,0.2529603034258908
33.6,0.2566253311578036,3587.0,43044,0.1746453843947427,16679,0.176179,97984,36,598.5150628630419,109832,0.0876573619400055
44.0,0.3498821042054017,3882.25,46587,0.2432475376306554,27011,0.241011,254790,36,1064.3297990514209,267944,0.1469769977204359
64.0,0.4488054490277487,2202.583333333333,26431,0.231882946758865,17340,0.25684,64513,96,398.53140193770247,65806,0.2922369455822594
42.400000000000006,0.0629823901388797,5345.916666666667,64151,0.2252715295405036,5963,0.226463,33754,72,151.6986091499394,35899,0.213723118376606
44.0,0.5565919676803678,1817.75,21813,0.2015177906753394,22639,0.209139,165607,48,690.7450492509886,173592,0.1828021914606254
60.0,0.8408072728633936,2700.583333333333,32407,0.2145961562676199,43461,0.213961,1393732,36,1647.670107640333,1409557,0.4070562546247024
51.0,0.3033674941071649,4303.75,51645,0.2396544896228143,16614,0.213614,176879,60,477.6178527637112,217537,0.631176895797348
50.0,0.3101149858987715,2573.333333333333,30880,0.1822167715890164,11169,0.177669,55640,36,405.02923037950535,79849,0.3771308506694724
60.0,0.3591929846961382,4151.166666666667,49814,0.2889119920355851,38707,0.278707,54014,60,1226.0699449711194,134791,0.5647171938580907
50.0,1.165233756421466,3788.6666666666665,45464,0.2325513627165455,42258,0.227758,14734,12,3980.682291828794,40507,0.061398580644568
44.8,0.0797172531168433,12606.166666666666,151274,0.226800021876225,20640,0.22014,3712,48,657.9289789997799,79814,0.6619489553977185
57.0,0.5736888895356853,1764.0833333333333,21169,0.2488251212661481,17247,0.244247,4487,60,505.0350085484101,15268,0.2615791140894403
60.0,0.2132382744360573,4449.0,53388,0.233176775821604,16237,0.228737,53723,60,460.69708296601925,64506,0.6113641999756583
70.0,0.3463268057660832,2095.9166666666665,25151,0.2355422281374431,15511,0.224511,29012,48,501.8721243185632,51144,0.4361565263410894
51.0,0.2452273012919746,2879.25,34551,0.196802969391159,15461,0.190461,170365,36,572.070707244918,218178,0.375193267188223
53.0,0.5471377224371143,2257.25,27087,0.287271588395922,36577,0.331077,6780,120,930.0266239711764,11282,0.299039645420546
52.0,0.3502302629771404,3330.9166666666665,39971,0.3117233354523664,32570,0.27357,1911,72,1004.5878201216068,25134,0.2965858630834003
53.0,0.100872715113984,7837.0,94044,0.2298470804098404,9510,0.22701,13394,72,244.53946834829296,34878,0.2548311251860491
39.2,0.193318755714813,8086.083333333333,97033,0.252913756543338,34554,0.230054,500784,36,1379.1915686062875,504345,0.5627948084689153
49.0,0.2504538078637248,3861.9166666666665,46343,0.2411318336738174,13458,0.252958,179331,72,355.23173481904985,185664,0.2654858699076618
58.0,0.4677834832656879,2652.0,31824,0.3178386269983153,18961,0.301961,63486,36,823.5617976206046,73537,0.4058337475593094
57.0,0.3407748927672467,4900.0,58800,0.333303095484443,26622,0.292122,8190,48,1010.7969745595092,16126,0.3932799429597839
46.0,0.2039548663718951,4167.333333333333,50008,0.2231238803921279,19712,0.219712,12122,72,498.94791312714415,76468,0.1951117327953958
61.0,0.5565060604160247,3703.4166666666665,44441,0.2664153128507712,56197,0.265197,5223,60,1703.9738192457123,12420,0.0473732820722041
52.0,0.3759902078352147,6827.666666666667,81932,0.2766642844061963,70378,0.256378,130354,60,2177.135809029568,144585,0.2488737434346206
39.2,0.1028179017058838,10035.916666666666,120431,0.1804468291738533,16085,0.203085,42681,36,581.8718933617747,71179,0.1549017213844314
34.4,0.1993897412137159,8687.416666666666,104249,0.2216380290392041,29580,0.19708,134263,36,1132.1817609823893,170024,0.1040564339598816
39.2,0.109688619336191,9223.833333333334,110686,0.2181241157483916,19639,0.248639,16554,48,616.7495433204704,25626,0.0324258527821668
49.0,0.135960474915548,5209.916666666667,62519,0.2851603097243171,13190,0.28969,75800,120,333.3427442704288,82060,0.0288995209775953
60.0,0.321278907046395,2405.5,28866,0.2550727558283377,14160,0.22616,46171,60,419.8364109001032,56972,0.5258412701503176
52.0,1.385021543343252,1496.25,17955,0.2338970796585266,44441,0.210441,85672,36,1729.3384842273408,99980,0.3542097917054266
52.0,0.7525181991655375,1250.0,15000,0.2201445331445494,15489,0.224489,21610,36,591.6477489569219,26683,0.1132916799016891
65.0,0.2672757201463008,3664.5,43974,0.3025173272394164,24038,0.306038,94724,60,781.4318764761194,125788,0.3078146305966315
41.6,0.2113360804300618,6429.75,77157,0.1903713372918415,24372,0.232372,1600,36,893.8381631451903,15006,0.243365976799323
50.0,0.1313824413649421,5364.25,64371,0.2386714857312777,14534,0.207534,46216,48,472.7682610918909,59254,0.1012903306391127
66.0,0.3379798562853573,4135.75,49629,0.2356536771344982,21210,0.21921,47778,24,1116.8001906321665,65375,0.3594620431210555
59.0,0.4716310379794742,2338.6666666666665,28064,0.2692680024314342,25756,0.276256,15921,84,683.9877874879969,42227,0.4545853077758898
52.0,0.2509838216576728,4240.5,50886,0.2323230125358166,22712,0.257212,66056,60,643.2968957393616,75262,0.3700784537042747
54.0,0.5572451500078515,2105.583333333333,25267,0.2582202850110739,26038,0.265038,24380,48,875.3261004373652,46014,0.2363500517792262
55.0,0.7754750373518562,1722.1666666666667,20666,0.2321662598808794,22691,0.250691,22696,60,642.4972601594551,79438,0.2041100229678091
36.0,0.2940969945271099,7219.5,86634,0.1943322918154785,22162,0.196662,91832,36,817.2332519884699,92589,0.2098338378304465
55.0,0.5480867454709725,2108.583333333333,25303,0.2425767481109557,20416,0.2304159999999999,4818,72,540.6865767210015,17511,0.4771650161769198
47.0,0.569902267191373,2922.833333333333,35074,0.1679286329762863,32137,0.2031369999999999,16451,24,1585.729343289185,19831,0.1831913780572007
59.0,0.5288163729966063,2017.6666666666667,24212,0.3017362261731297,28085,0.290585,45154,120,743.9751685828194,47094,0.3082219840493942
42.400000000000006,0.1353653115459522,6346.5,76158,0.2373268453803217,14527,0.229027,32022,72,380.09594972638587,40558,0.4322504686266135
50.0,0.14967150232089,6733.75,80805,0.2827852306278795,24401,0.269901,151805,60,763.8504787532935,222359,0.1136729161771689
50.0,0.4291099431671631,6066.583333333333,72799,0.2125379802414551,31668,0.194168,101116,24,1631.2312293855257,124373,0.7603262486489606
52.0,0.8152007033144388,2351.9166666666665,28223,0.3014228276886579,15878,0.296378,12937,36,675.2841208036173,29828,0.1600429716814293
54.0,0.303932280068714,3700.25,44403,0.2367847424966503,27662,0.2261619999999999,45561,60,790.625419324259,76648,0.1964793648227127
52.0,0.0882729497522967,7483.666666666667,140346,0.2110631075657913,18298,0.221298,19477,84,418.6053316296045,38666,0.3269309390538218
44.0,0.5503011984560406,2742.9166666666665,32915,0.2431730584017772,28133,0.211633,101013,36,1108.4303289317147,103455,0.1967745741272718
46.0,0.3924818361601432,2785.083333333333,63481,0.2211271856228938,29844,0.221844,284921,48,942.0946205256788,291527,0.4506680485833304
62.0,0.54192223103238,2575.0,30900,0.3132559222195339,41589,0.296589,21275,84,1226.4497449083783,208268,0.3869188277705941
50.0,0.2971786204344045,2716.75,32601,0.2883567138743101,12325,0.270825,116396,120,314.3600170651685,122328,0.2498806002769036
37.6,0.3413868848071963,3656.8333333333335,43882,0.1942353246542729,25207,0.217207,231251,36,929.3949399257824,247640,0.1601334882778662
54.0,0.3980794549658792,3994.0,47928,0.2235448141432858,36813,0.243313,1630,48,1166.929343133722,50676,0.2286915178256042
41.6,0.1070343729107305,4346.666666666667,52160,0.1910232955024792,10049,0.198549,28510,60,261.2427409186421,46886,0.3265563266398624
60.0,0.5360992037008122,2200.25,26403,0.2219906387866249,27830,0.25683,94651,72,702.5522729427122,102238,0.2949071213227506
51.0,0.8778829846101627,1957.25,23487,0.2781404767354245,27406,0.285906,120620,60,850.2364716282409,173753,0.1717298793438607
49.0,0.4121118700168691,4882.083333333333,58585,0.3122063999999999,37172,0.2601719999999999,109195,36,1602.96449207819,125064,0.0847787004223039
53.0,0.1920849549038624,5194.833333333333,62338,0.2882117918782357,17940,0.28794,2297,108,466.8493265664144,15008,0.2575933124297903
54.0,0.391233738843655,3552.833333333333,42634,0.2111170756552956,22900,0.1944,33981,24,1177.9882684883655,37589,0.1075721620485829
51.0,0.4133935060919831,3739.8333333333335,44878,0.2746302998474919,43699,0.257699,136596,72,1244.022813866335,158330,0.5458822575284755
40.0,0.1153185118350615,10794.5,129534,0.2359080430875564,31117,0.265617,9649,84,759.8056760035718,15161,0.2059380435208884
56.0,0.3877067882752777,4089.8333333333335,49078,0.2203157782676934,14334,0.239334,104759,36,547.6561462478404,156024,0.6301808498194734
56.0,0.1826216390928194,4942.333333333333,59308,0.1999747202132818,22330,0.21783,44503,60,591.5770142764113,52395,0.3069481959108146
40.8,0.2815263558061354,10353.166666666666,124238,0.2005715286409657,23318,0.194818,1798,12,2160.6892827202205,85898,0.2364230216048312
36.8,0.1851815932972269,8070.333333333333,96844,0.2320666349342382,19256,0.230256,1118533,24,1010.4771851063874,1120820,0.3814338688587546
54.0,0.2361205262534123,2505.5,30066,0.2748480970547063,10887,0.262887,6421,60,335.59997852792446,18846,0.2145636924220939
51.0,0.2929511914760965,7929.75,95157,0.1928746800842744,40536,0.2105359999999999,30503,24,2049.0297106075764,48237,0.1626161803032248
64.0,0.5494661322614119,3381.0,40572,0.2135009270121487,30136,0.215136,2144,24,1553.7449931758338,12870,0.4320876060556518
50.0,0.5919735338151993,2164.25,25971,0.225032777876409,23879,0.191879,95232,36,918.1787205595452,121571,0.2186688079534517
52.8,0.0728138447736421,9544.916666666666,114539,0.2394456111832022,12702,0.206202,3415,60,365.00208054401617,10431,0.5299431934536605
59.0,0.3971604813853304,2953.083333333333,35437,0.279916018288192,16324,0.253324,4325,48,568.8479982376631,38376,0.5106696039297609
59.0,0.450051019328741,2290.5,27486,0.2199711358447189,22641,0.249641,3760,72,568.8418597724814,49394,0.4414849845411794
57.0,0.433254698169925,3585.0,43020,0.2927927529455623,42916,0.271416,15305,72,1271.2180929391814,18835,0.2012947123513393
53.0,0.2145270040677664,12886.916666666666,154643,0.3390144,52012,0.282512,6328,36,2320.5916241709674,30258,0.0394807192180111
49.0,0.5602492657124012,2505.083333333333,30061,0.2310592797215985,23229,0.203729,26383,36,900.4710980483744,29374,0.112958767421069
59.0,0.4358611745632784,2668.4166666666665,32021,0.2604065584529283,19563,0.250563,8695,48,660.0592225575614,29702,0.0519778394233982
48.0,0.4398537483797491,3779.0833333333335,45349,0.1613542375015803,16182,0.164682,85854,12,1469.2439696061035,105927,0.2697780529510365
47.0,0.3017119733230115,4386.75,52641,0.2948427750369147,41007,0.300007,149839,108,1086.5349989747206,168913,0.2182325162431844
59.0,0.5155039730773249,3236.333333333333,38836,0.2912002968332433,16882,0.248382,34454,72,498.34269153591606,58023,0.5455879787224275
48.0,0.3101609365473795,3696.0833333333335,44353,0.232234230248608,16578,0.199578,6926,48,533.3806682238269,57989,0.149692071022408
48.0,0.1167461751682913,5759.333333333333,69112,0.2117883650896235,17293,0.253293,54711,84,396.3801381859125,75829,0.5363107439939951
36.0,0.0968383977314456,8564.916666666666,102779,0.2148257031474148,12663,0.207663,185490,48,395.4128067033546,197801,0.2882740238399138
65.0,0.4666011212572764,1306.0,15672,0.2248452933714443,12955,0.230455,38391,60,361.381064362003,44072,0.5601977411336765
58.0,0.3506272551776247,3112.583333333333,37351,0.2338874207087706,13932,0.2384319999999999,6397,24,732.3565506782883,26839,0.7425663673420017
53.0,0.4539896674555255,5554.0,66648,0.1946873388613731,22802,0.2068019999999999,16067,12,2106.458613047989,74136,0.2974528055184416
55.0,1.2023642255911973,1933.8333333333333,23206,0.1763682863431483,23541,0.184541,12287,12,2154.172018255777,59738,0.4940438020271155
51.0,0.8667556149739938,2732.4166666666665,32789,0.2597923840185309,46707,0.254707,179884,36,1881.3374882818568,187743,0.3613413609489206
36.8,0.087650758952975,8951.25,107415,0.1910912225375655,21945,0.210445,9591,60,570.5838560778178,28159,0.1116529746273955
45.6,0.112118469050161,6448.416666666667,77381,0.1799465229480914,6777,0.184777,8481,36,244.98660446420948,24266,0.5305562485405049
52.0,0.1595649565513845,5322.5,63870,0.2051684141198414,20840,0.24184,29498,84,469.2844812447443,33233,0.3402010853906195
58.0,0.2452530973575391,4915.833333333333,58990,0.3052813061099338,24202,0.266202,2143,84,700.6233510934361,18280,0.6571844254929821
35.2,0.1657041521848966,6400.75,76809,0.1594433170477475,13695,0.192195,106423,60,332.6308520974772,113957,0.2186635624801207
51.0,0.4947249037712638,2586.6666666666665,31040,0.2748623367022615,20391,0.249891,2781,48,704.6884177550022,26389,0.0504536904158387
35.2,0.1863373736683674,9488.25,113859,0.2405785249828826,41908,0.219908,10613,60,1207.015585708887,15189,0.2152272147030151
50.0,0.2883121838964296,3157.1666666666665,37886,0.2604481612544298,25974,0.272474,190353,108,625.2496165916776,213264,0.2825545691008918
46.400000000000006,0.1946151574616046,5532.833333333333,66394,0.1777909991708503,14388,0.197888,47346,24,716.7732303754816,86624,0.3066554603853533
59.0,0.7881975840520905,1371.8333333333333,16462,0.209284579618124,21317,0.237817,11159,48,659.2757190554594,46057,0.1949786477704556
50.0,0.4078298698429958,2438.6666666666665,29264,0.2167299434751302,18478,0.227978,81955,36,702.561109257119,126966,0.0746599838926506
52.0,0.3395335508119589,3643.75,43725,0.2996177388128366,32009,0.282009,230646,72,962.1753757710752,252596,0.4494412881009814
38.400000000000006,0.222637325498596,5805.75,69669,0.1909604527638093,24781,0.176781,5599,36,909.5766525134736,10143,0.0463470980415455
43.2,0.1054107658467469,8235.166666666666,98822,0.2203193644277962,12527,0.225527,5990,24,650.0752252089353,36588,0.3931518646854631
46.0,0.3886488183235255,2900.25,34803,0.2763245294480458,19709,0.230709,119852,72,563.178735342805,132567,0.2331168281980181
53.0,0.3734322346545441,3353.583333333333,40243,0.2108515493129956,32188,0.221688,7096,60,872.3361182669016,31162,0.208058225325295
54.0,0.2264471916865086,3415.1666666666665,40982,0.2128819081027962,9497,0.2054969999999999,5742,24,489.3549008080415,35222,0.1452388600908501
57.0,0.2598550885210518,5287.916666666667,63455,0.1879843348730625,28029,0.202529,31689,48,835.0920535086121,54801,0.4780369041212512
36.0,0.135933237151746,11856.416666666666,142277,0.1702921291877661,14289,0.1837889999999999,91000,24,706.6810985199137,108599,0.240480184060004
57.0,1.5131710803026766,1250.0,15000,0.2768532997592874,30210,0.25071,1601,36,1244.4638503783458,20785,0.3366931956314434
57.0,0.2266616986478866,3369.75,40437,0.2377968485224962,13191,0.229191,13228,60,377.7932590187158,19914,0.3807562777805912
52.0,0.1776145195348797,3553.1666666666665,42638,0.2630688,11224,0.219224,26920,60,338.0939903273503,51213,0.1197595922204513
52.0,0.9712702842578436,1250.0,15000,0.2239701389725284,28059,0.240059,49711,48,890.0878553223044,86531,0.1175694632566869
52.0,0.54422945041497,3928.5833333333335,47143,0.1761571725903774,21996,0.183996,11502,24,1094.050748409411,26294,0.1465638109001709
56.0,0.6992361039903271,3050.0,36600,0.2522504321432962,55965,0.260465,20679,48,1862.6701171704976,23409,0.4574525497834633
53.0,0.2944852736640689,3782.9166666666665,45395,0.171944,26930,0.21493,75965,72,602.0132498317006,90757,0.4102337017407388
53.0,0.7220099764338661,2267.833333333333,27214,0.1738686669418255,23166,0.193666,1504,36,830.3982915559361,38484,0.3048461033631384
59.0,0.3177510213178021,3682.1666666666665,44186,0.2790292021503669,21353,0.296853,5596,48,743.0122189957,12967,0.308979338747675
54.0,1.0447793651699653,1813.1666666666667,21758,0.2601974363858882,40985,0.275985,6892,48,1382.359118947342,16073,0.2551083725142306
48.0,0.6747732365913264,2461.9166666666665,29543,0.2193922071172098,38634,0.222134,51607,36,1474.2354773847962,57322,0.2781973666263256
61.0,0.3644398525104039,3262.0,39144,0.2619743908880757,19190,0.22819,152399,60,576.8027988889374,159274,0.2509811792518521
57.0,0.1811583977403113,8456.333333333334,101476,0.2553314216073793,34281,0.241281,44304,60,1016.9357974246528,72850,0.1785381204099743
40.8,0.0919756792616445,6521.083333333333,78253,0.1877416123220208,6726,0.162726,93190,36,245.7810691051224,105908,0.7070438981418963
58.0,0.1942631317021037,7360.25,88323,0.2400492,19041,0.200041,5898,60,547.8252151104087,7253,0.4060519613955287
